ID,List,Item,Condition,Matrix_num,Match,phrase_type,meanRTperword,Preamble,Correct,RT,Exp
57c975a8648ff40001666439,6,5,sp_prep,s,0,prep,247.125,The security force at the giant manufacturing plants,1,246,EXP2
57c975a8648ff40001666439,6,70,filler,-,-,-,264.0,This shoe,1,206,EXP2
57c975a8648ff40001666439,6,9,sp_rel,s,0,rel,245.33333333333334,The superintendent who inspected the schools,1,222,EXP2
57c975a8648ff40001666439,6,84,filler,-,-,-,261.3333333333333,A faulty zipper,1,239,EXP2
57c975a8648ff40001666439,6,80,filler,-,-,-,264.0,The roses,1,262,EXP2
57c975a8648ff40001666439,6,16,ps_rel,p,0,rel,250.66666666666666,The consultants who advised the firm,1,222,EXP2
57c975a8648ff40001666439,6,83,filler,-,-,-,256.0,The kitchen sink,1,262,EXP2
57c975a8648ff40001666439,6,6,ss_prep,s,1,prep,245.71428571428572,The confession of the famous television preacher,1,414,EXP2
57c975a8648ff40001666439,6,41,filler,-,-,-,240.0,A helpless lamb,1,286,EXP2
57c975a8648ff40001666439,6,82,filler,-,-,-,235.0,The icy wings,1,244,EXP2
57c975a8648ff40001666439,6,21,sp_prep,s,0,prep,232.0,The picture of the prominent politicians,0,630,EXP2
57c975a8648ff40001666439,6,48,filler,-,-,-,271.3333333333333,Some terminal diseases,1,439,EXP2
57c975a8648ff40001666439,6,31,pp_rel,p,1,rel,236.875,The Peace Corps volunteers who assisted the villages,0,238,EXP2
57c975a8648ff40001666439,6,35,filler,-,-,-,404.5,The fire,1,198,EXP2
57c975a8648ff40001666439,6,3,pp_prep,p,1,prep,262.3333333333333,The tire-eaters in the carnival sideshows,1,257,EXP2
57c975a8648ff40001666439,6,76,filler,-,-,-,314.6666666666667,The gooey filling,1,238,EXP2
57c975a8648ff40001666439,6,62,filler,-,-,-,260.0,The newspaper,1,268,EXP2
57c975a8648ff40001666439,6,20,ps_prep,p,0,prep,225.33333333333334,The corporations with the banking monopoly,1,232,EXP2
57c975a8648ff40001666439,6,71,filler,-,-,-,244.0,Those plants,1,304,EXP2
57c975a8648ff40001666439,6,32,ps_rel,p,0,rel,226.33333333333334,The rulers who enslaved the city-state,1,190,EXP2
57c975a8648ff40001666439,6,66,filler,-,-,-,244.0,The jackets,1,278,EXP2
57c975a8648ff40001666439,6,51,filler,-,-,-,242.66666666666666,The Prime Minister,1,246,EXP2
57c975a8648ff40001666439,6,17,sp_rel,s,0,rel,234.28571428571428,The teaching assistant who prepared the labs,1,238,EXP2
57c975a8648ff40001666439,6,54,filler,-,-,-,243.5,The bike,1,190,EXP2
57c975a8648ff40001666439,6,26,ss_rel,s,1,rel,213.33333333333334,The applicant who accepted the scholarship,1,286,EXP2
57c975a8648ff40001666439,6,42,filler,-,-,-,244.0,The farmers,1,342,EXP2
57c975a8648ff40001666439,6,57,filler,-,-,-,221.33333333333334,The wobbly leg,1,254,EXP2
57c975a8648ff40001666439,6,22,ss_prep,s,1,prep,222.66666666666666,The composer of the modern opera,1,238,EXP2
57c975a8648ff40001666439,6,49,filler,-,-,-,229.33333333333334,A quiet librarian,1,358,EXP2
57c975a8648ff40001666439,6,18,ss_rel,s,1,rel,225.33333333333334,The courier who delivered the message,1,326,EXP2
57c975a8648ff40001666439,6,43,filler,-,-,-,248.0,All the cats,1,294,EXP2
57c975a8648ff40001666439,6,24,ps_rel,p,0,rel,229.33333333333334,The speakers who addressed the meeting,1,246,EXP2
57c975a8648ff40001666439,6,37,filler,-,-,-,247.66666666666666,These hungry boys,1,342,EXP2
57c975a8648ff40001666439,6,88,filler,-,-,-,343.5,Those shoes,1,774,EXP2
57c975a8648ff40001666439,6,30,ss_prep,s,1,prep,257.5,The student in the Spanish class,1,278,EXP2
57c975a8648ff40001666439,6,81,filler,-,-,-,559.5,These radios,1,382,EXP2
57c975a8648ff40001666439,6,61,filler,-,-,-,250.66666666666666,A tight glove,1,343,EXP2
57c975a8648ff40001666439,6,11,pp_prep,p,1,prep,235.0,The neutral zones around the Arcturian solar systems,1,293,EXP2
57c975a8648ff40001666439,6,53,filler,-,-,-,232.0,The prickly thorns,1,302,EXP2
57c975a8648ff40001666439,6,23,pp_rel,p,1,rel,244.71428571428572,The teachers who received the education certificates,1,303,EXP2
57c975a8648ff40001666439,6,50,filler,-,-,-,204.0,The President,1,368,EXP2
57c975a8648ff40001666439,6,67,filler,-,-,-,261.3333333333333,This short skirt,1,310,EXP2
57c975a8648ff40001666439,6,29,sp_prep,s,0,prep,224.0,The demonstrator at the political rallies,1,494,EXP2
57c975a8648ff40001666439,6,39,filler,-,-,-,212.0,Every child,1,278,EXP2
57c975a8648ff40001666439,6,55,filler,-,-,-,191.5,Some chairs,1,293,EXP2
57c975a8648ff40001666439,6,25,sp_rel,s,0,rel,188.57142857142858,The director who created the motion pictures,1,317,EXP2
57c975a8648ff40001666439,6,79,filler,-,-,-,314.6666666666667,A closed drawer,1,246,EXP2
57c975a8648ff40001666439,6,44,filler,-,-,-,203.0,This mad scientist,1,215,EXP2
57c975a8648ff40001666439,6,28,ps_prep,p,0,prep,198.83333333333334,The laboratories with the analog computer,1,214,EXP2
57c975a8648ff40001666439,6,75,filler,-,-,-,195.5,A train,1,245,EXP2
57c975a8648ff40001666439,6,36,filler,-,-,-,256.3333333333333,The slimy frog,1,286,EXP2
598b53aec8221d00014da5f6,6,86,filler,-,-,-,322.6666666666667,That dull razor,1,852,EXP2
598b53aec8221d00014da5f6,6,60,filler,-,-,-,320.0,A purse,1,740,EXP2
598b53aec8221d00014da5f6,6,77,filler,-,-,-,344.0,An oven,1,627,EXP2
598b53aec8221d00014da5f6,6,40,filler,-,-,-,357.3333333333333,Those unlucky firemen,0,811,EXP2
598b53aec8221d00014da5f6,6,87,filler,-,-,-,352.0,Each fork,1,865,EXP2
598b53aec8221d00014da5f6,6,59,filler,-,-,-,333.0,These crooked prongs,1,969,EXP2
598b53aec8221d00014da5f6,6,34,filler,-,-,-,308.0,The dog,1,982,EXP2
598b53aec8221d00014da5f6,6,72,filler,-,-,-,376.5,A staircase,1,786,EXP2
598b53aec8221d00014da5f6,6,8,ps_rel,p,0,rel,363.8333333333333,The advisors who directed the student,1,1026,EXP2
598b53aec8221d00014da5f6,6,64,filler,-,-,-,344.3333333333333,The rusty blades,1,879,EXP2
598b53aec8221d00014da5f6,6,2,ss_rel,s,1,rel,333.57142857142856,The pamphlet that described the government agency,1,1089,EXP2
598b53aec8221d00014da5f6,6,47,filler,-,-,-,368.0,The unavoidable disaster,1,1092,EXP2
598b53aec8221d00014da5f6,6,85,filler,-,-,-,360.0,This chain,1,1033,EXP2
598b53aec8221d00014da5f6,6,12,ps_prep,p,0,prep,368.0,The traffic jams on the Okemos street,1,1089,EXP2
598b53aec8221d00014da5f6,6,69,filler,-,-,-,405.3333333333333,The tight fingers,1,714,EXP2
598b53aec8221d00014da5f6,6,15,pp_rel,p,1,rel,380.0,The actors who directed the films,1,1003,EXP2
598b53aec8221d00014da5f6,6,74,filler,-,-,-,419.0,The coat,1,-1252,EXP2
598b53aec8221d00014da5f6,6,14,ss_prep,s,1,prep,386.2857142857143,The rebel soldier in the furious battle,1,731,EXP2
598b53aec8221d00014da5f6,6,58,filler,-,-,-,450.6666666666667,Some iron railings,1,677,EXP2
598b53aec8221d00014da5f6,6,46,filler,-,-,-,403.0,The policemen,1,903,EXP2
598b53aec8221d00014da5f6,6,27,pp_prep,p,1,prep,370.6666666666667,The editors of the history books,1,770,EXP2
598b53aec8221d00014da5f6,6,52,filler,-,-,-,336.0,The lazy student,1,772,EXP2
598b53aec8221d00014da5f6,6,13,sp_prep,s,0,prep,322.3333333333333,The office of the certified accountants,1,784,EXP2
598b53aec8221d00014da5f6,6,68,filler,-,-,-,419.5,These churches,1,919,EXP2
598b53aec8221d00014da5f6,6,63,filler,-,-,-,342.6666666666667,The cracked knob,1,785,EXP2
598b53aec8221d00014da5f6,6,1,sp_rel,s,0,rel,319.875,The demo tape that promoted the rock singers,1,873,EXP2
598b53aec8221d00014da5f6,6,33,filler,-,-,-,418.6666666666667,The unhappy man,1,556,EXP2
598b53aec8221d00014da5f6,6,10,ss_rel,s,1,rel,350.8333333333333,The memo that concerned the executive,1,801,EXP2
598b53aec8221d00014da5f6,6,65,filler,-,-,-,379.5,The chain,1,1251,EXP2
598b53aec8221d00014da5f6,6,73,filler,-,-,-,375.6666666666667,The broken printers,1,784,EXP2
598b53aec8221d00014da5f6,6,19,pp_prep,p,1,prep,341.3333333333333,The stars of the Broadway musicals,1,716,EXP2
598b53aec8221d00014da5f6,6,78,filler,-,-,-,314.6666666666667,Some loud speakers,1,823,EXP2
598b53aec8221d00014da5f6,6,7,pp_rel,p,1,rel,347.0,The charismatic leaders who addressed the dissident groups,1,635,EXP2
598b53aec8221d00014da5f6,6,38,filler,-,-,-,391.5,Some roosters,1,600,EXP2
598b53aec8221d00014da5f6,6,4,ps_prep,p,0,prep,300.125,The bright lights in Doctor Smith's examination room,1,766,EXP2
598b53aec8221d00014da5f6,6,45,filler,-,-,-,520.0,A hunter,1,553,EXP2
598b53aec8221d00014da5f6,6,56,filler,-,-,-,324.0,The laptop,1,720,EXP2
598b53aec8221d00014da5f6,6,5,sp_prep,s,0,prep,296.0,The security force at the giant manufacturing plants,1,806,EXP2
598b53aec8221d00014da5f6,6,70,filler,-,-,-,372.5,This shoe,1,750,EXP2
598b53aec8221d00014da5f6,6,9,sp_rel,s,0,rel,357.3333333333333,The superintendent who inspected the schools,1,714,EXP2
598b53aec8221d00014da5f6,6,84,filler,-,-,-,325.3333333333333,A faulty zipper,1,650,EXP2
598b53aec8221d00014da5f6,6,80,filler,-,-,-,350.5,The roses,1,692,EXP2
598b53aec8221d00014da5f6,6,16,ps_rel,p,0,rel,305.1666666666667,The consultants who advised the firm,1,773,EXP2
598b53aec8221d00014da5f6,6,83,filler,-,-,-,469.6666666666667,The kitchen sink,1,559,EXP2
598b53aec8221d00014da5f6,6,6,ss_prep,s,1,prep,266.2857142857143,The confession of the famous television preacher,1,543,EXP2
598b53aec8221d00014da5f6,6,41,filler,-,-,-,344.0,A helpless lamb,1,773,EXP2
598b53aec8221d00014da5f6,6,82,filler,-,-,-,346.6666666666667,The icy wings,1,722,EXP2
598b53aec8221d00014da5f6,6,21,sp_prep,s,0,prep,289.3333333333333,The picture of the prominent politicians,1,901,EXP2
598b53aec8221d00014da5f6,6,48,filler,-,-,-,363.0,Some terminal diseases,1,729,EXP2
598b53aec8221d00014da5f6,6,31,pp_rel,p,1,rel,432.125,The Peace Corps volunteers who assisted the villages,1,859,EXP2
598b53aec8221d00014da5f6,6,35,filler,-,-,-,320.0,The fire,1,606,EXP2
598b53aec8221d00014da5f6,6,3,pp_prep,p,1,prep,326.8333333333333,The tire-eaters in the carnival sideshows,1,791,EXP2
598b53aec8221d00014da5f6,6,76,filler,-,-,-,352.0,The gooey filling,1,815,EXP2
598b53aec8221d00014da5f6,6,62,filler,-,-,-,344.0,The newspaper,1,805,EXP2
598b53aec8221d00014da5f6,6,20,ps_prep,p,0,prep,290.8333333333333,The corporations with the banking monopoly,1,820,EXP2
598b53aec8221d00014da5f6,6,71,filler,-,-,-,352.5,Those plants,1,614,EXP2
598b53aec8221d00014da5f6,6,32,ps_rel,p,0,rel,332.0,The rulers who enslaved the city-state,1,1042,EXP2
598b53aec8221d00014da5f6,6,66,filler,-,-,-,312.5,The jackets,1,550,EXP2
598b53aec8221d00014da5f6,6,51,filler,-,-,-,335.0,The Prime Minister,1,788,EXP2
598b53aec8221d00014da5f6,6,17,sp_rel,s,0,rel,309.7142857142857,The teaching assistant who prepared the labs,1,751,EXP2
598b53aec8221d00014da5f6,6,54,filler,-,-,-,376.0,The bike,1,931,EXP2
598b53aec8221d00014da5f6,6,26,ss_rel,s,1,rel,256.5,The applicant who accepted the scholarship,1,925,EXP2
598b53aec8221d00014da5f6,6,42,filler,-,-,-,328.0,The farmers,1,667,EXP2
598b53aec8221d00014da5f6,6,57,filler,-,-,-,389.3333333333333,The wobbly leg,1,482,EXP2
598b53aec8221d00014da5f6,6,22,ss_prep,s,1,prep,257.3333333333333,The composer of the modern opera,1,634,EXP2
598b53aec8221d00014da5f6,6,49,filler,-,-,-,306.6666666666667,A quiet librarian,1,1203,EXP2
598b53aec8221d00014da5f6,6,18,ss_rel,s,1,rel,250.5,The courier who delivered the message,1,749,EXP2
598b53aec8221d00014da5f6,6,43,filler,-,-,-,384.6666666666667,All the cats,1,599,EXP2
598b53aec8221d00014da5f6,6,24,ps_rel,p,0,rel,265.1666666666667,The speakers who addressed the meeting,1,766,EXP2
598b53aec8221d00014da5f6,6,37,filler,-,-,-,397.3333333333333,These hungry boys,1,933,EXP2
598b53aec8221d00014da5f6,6,88,filler,-,-,-,308.0,Those shoes,1,643,EXP2
598b53aec8221d00014da5f6,6,30,ss_prep,s,1,prep,258.6666666666667,The student in the Spanish class,1,657,EXP2
598b53aec8221d00014da5f6,6,81,filler,-,-,-,296.0,These radios,1,717,EXP2
598b53aec8221d00014da5f6,6,61,filler,-,-,-,330.6666666666667,A tight glove,1,713,EXP2
598b53aec8221d00014da5f6,6,11,pp_prep,p,1,prep,268.0,The neutral zones around the Arcturian solar systems,1,883,EXP2
598b53aec8221d00014da5f6,6,53,filler,-,-,-,327.6666666666667,The prickly thorns,1,589,EXP2
598b53aec8221d00014da5f6,6,23,pp_rel,p,1,rel,237.85714285714286,The teachers who received the education certificates,1,848,EXP2
598b53aec8221d00014da5f6,6,50,filler,-,-,-,320.0,The President,1,754,EXP2
598b53aec8221d00014da5f6,6,67,filler,-,-,-,317.6666666666667,This short skirt,1,710,EXP2
598b53aec8221d00014da5f6,6,29,sp_prep,s,0,prep,268.8333333333333,The demonstrator at the political rallies,1,1005,EXP2
598b53aec8221d00014da5f6,6,39,filler,-,-,-,337.0,Every child,1,626,EXP2
598b53aec8221d00014da5f6,6,55,filler,-,-,-,284.0,Some chairs,1,814,EXP2
598b53aec8221d00014da5f6,6,25,sp_rel,s,0,rel,233.14285714285714,The director who created the motion pictures,1,1027,EXP2
598b53aec8221d00014da5f6,6,79,filler,-,-,-,352.0,A closed drawer,1,684,EXP2
598b53aec8221d00014da5f6,6,44,filler,-,-,-,326.3333333333333,This mad scientist,1,714,EXP2
598b53aec8221d00014da5f6,6,28,ps_prep,p,0,prep,256.1666666666667,The laboratories with the analog computer,1,798,EXP2
598b53aec8221d00014da5f6,6,75,filler,-,-,-,320.0,A train,1,799,EXP2
598b53aec8221d00014da5f6,6,36,filler,-,-,-,338.3333333333333,The slimy frog,1,722,EXP2
59fefba4120fb30001947d67,6,86,filler,-,-,-,710.3333333333334,That dull razor,1,701,EXP2
59fefba4120fb30001947d67,6,60,filler,-,-,-,791.5,A purse,1,679,EXP2
59fefba4120fb30001947d67,6,77,filler,-,-,-,698.5,An oven,1,562,EXP2
59fefba4120fb30001947d67,6,40,filler,-,-,-,1057.3333333333333,Those unlucky firemen,0,546,EXP2
59fefba4120fb30001947d67,6,87,filler,-,-,-,1130.5,Each fork,1,633,EXP2
59fefba4120fb30001947d67,6,59,filler,-,-,-,1136.6666666666667,These crooked prongs,1,505,EXP2
59fefba4120fb30001947d67,6,34,filler,-,-,-,847.5,The dog,1,434,EXP2
59fefba4120fb30001947d67,6,72,filler,-,-,-,747.5,A staircase,1,417,EXP2
59fefba4120fb30001947d67,6,8,ps_rel,p,0,rel,882.0,The advisors who directed the student,1,587,EXP2
59fefba4120fb30001947d67,6,64,filler,-,-,-,997.6666666666666,The rusty blades,1,436,EXP2
59fefba4120fb30001947d67,6,2,ss_rel,s,1,rel,657.8571428571429,The pamphlet that described the government agency,1,571,EXP2
59fefba4120fb30001947d67,6,47,filler,-,-,-,656.3333333333334,The unavoidable disaster,1,436,EXP2
59fefba4120fb30001947d67,6,85,filler,-,-,-,646.0,This chain,1,558,EXP2
59fefba4120fb30001947d67,6,12,ps_prep,p,0,prep,625.8571428571429,The traffic jams on the Okemos street,1,486,EXP2
59fefba4120fb30001947d67,6,69,filler,-,-,-,620.0,The tight fingers,1,477,EXP2
59fefba4120fb30001947d67,6,15,pp_rel,p,1,rel,847.1666666666666,The actors who directed the films,1,356,EXP2
59fefba4120fb30001947d67,6,74,filler,-,-,-,544.5,The coat,1,361,EXP2
59fefba4120fb30001947d67,6,14,ss_prep,s,1,prep,595.1428571428571,The rebel soldier in the furious battle,1,637,EXP2
59fefba4120fb30001947d67,6,58,filler,-,-,-,581.3333333333334,Some iron railings,1,346,EXP2
59fefba4120fb30001947d67,6,46,filler,-,-,-,573.0,The policemen,0,426,EXP2
59fefba4120fb30001947d67,6,27,pp_prep,p,1,prep,620.6666666666666,The editors of the history books,1,324,EXP2
59fefba4120fb30001947d67,6,52,filler,-,-,-,451.0,The lazy student,1,555,EXP2
59fefba4120fb30001947d67,6,13,sp_prep,s,0,prep,541.0,The office of the certified accountants,1,903,EXP2
59fefba4120fb30001947d67,6,68,filler,-,-,-,659.0,These churches,1,336,EXP2
59fefba4120fb30001947d67,6,63,filler,-,-,-,628.3333333333334,The cracked knob,1,475,EXP2
59fefba4120fb30001947d67,6,1,sp_rel,s,0,rel,586.5,The demo tape that promoted the rock singers,1,367,EXP2
59fefba4120fb30001947d67,6,33,filler,-,-,-,540.3333333333334,The unhappy man,1,307,EXP2
59fefba4120fb30001947d67,6,10,ss_rel,s,1,rel,607.0,The memo that concerned the executive,1,416,EXP2
59fefba4120fb30001947d67,6,65,filler,-,-,-,461.5,The chain,1,306,EXP2
59fefba4120fb30001947d67,6,73,filler,-,-,-,603.0,The broken printers,1,458,EXP2
59fefba4120fb30001947d67,6,19,pp_prep,p,1,prep,539.0,The stars of the Broadway musicals,1,382,EXP2
59fefba4120fb30001947d67,6,78,filler,-,-,-,564.6666666666666,Some loud speakers,1,372,EXP2
59fefba4120fb30001947d67,6,7,pp_rel,p,1,rel,513.125,The charismatic leaders who addressed the dissident groups,1,283,EXP2
59fefba4120fb30001947d67,6,38,filler,-,-,-,499.0,Some roosters,1,332,EXP2
59fefba4120fb30001947d67,6,4,ps_prep,p,0,prep,642.0,The bright lights in Doctor Smith's examination room,1,312,EXP2
59fefba4120fb30001947d67,6,45,filler,-,-,-,504.5,A hunter,1,423,EXP2
59fefba4120fb30001947d67,6,56,filler,-,-,-,615.0,The laptop,1,494,EXP2
59fefba4120fb30001947d67,6,5,sp_prep,s,0,prep,629.375,The security force at the giant manufacturing plants,1,745,EXP2
59fefba4120fb30001947d67,6,70,filler,-,-,-,605.0,This shoe,1,294,EXP2
59fefba4120fb30001947d67,6,9,sp_rel,s,0,rel,627.1666666666666,The superintendent who inspected the schools,1,443,EXP2
59fefba4120fb30001947d67,6,84,filler,-,-,-,521.0,A faulty zipper,1,373,EXP2
59fefba4120fb30001947d67,6,80,filler,-,-,-,864.5,The roses,1,360,EXP2
59fefba4120fb30001947d67,6,16,ps_rel,p,0,rel,479.3333333333333,The consultants who advised the firm,1,252,EXP2
59fefba4120fb30001947d67,6,83,filler,-,-,-,679.6666666666666,The kitchen sink,1,332,EXP2
59fefba4120fb30001947d67,6,6,ss_prep,s,1,prep,578.8571428571429,The confession of the famous television preacher,1,372,EXP2
59fefba4120fb30001947d67,6,41,filler,-,-,-,477.3333333333333,A helpless lamb,1,342,EXP2
59fefba4120fb30001947d67,6,82,filler,-,-,-,723.3333333333334,The icy wings,0,432,EXP2
59fefba4120fb30001947d67,6,21,sp_prep,s,0,prep,494.6666666666667,The picture of the prominent politicians,1,382,EXP2
59fefba4120fb30001947d67,6,48,filler,-,-,-,696.0,Some terminal diseases,1,342,EXP2
59fefba4120fb30001947d67,6,31,pp_rel,p,1,rel,586.625,The Peace Corps volunteers who assisted the villages,1,383,EXP2
59fefba4120fb30001947d67,6,35,filler,-,-,-,635.5,The fire,1,424,EXP2
59fefba4120fb30001947d67,6,3,pp_prep,p,1,prep,626.0,The tire-eaters in the carnival sideshows,1,403,EXP2
59fefba4120fb30001947d67,6,76,filler,-,-,-,700.0,The gooey filling,1,666,EXP2
59fefba4120fb30001947d67,6,62,filler,-,-,-,525.0,The newspaper,1,400,EXP2
59fefba4120fb30001947d67,6,20,ps_prep,p,0,prep,578.6666666666666,The corporations with the banking monopoly,1,320,EXP2
59fefba4120fb30001947d67,6,71,filler,-,-,-,645.5,Those plants,1,311,EXP2
59fefba4120fb30001947d67,6,32,ps_rel,p,0,rel,633.8333333333334,The rulers who enslaved the city-state,1,423,EXP2
59fefba4120fb30001947d67,6,66,filler,-,-,-,565.0,The jackets,1,332,EXP2
59fefba4120fb30001947d67,6,51,filler,-,-,-,508.0,The Prime Minister,1,281,EXP2
59fefba4120fb30001947d67,6,17,sp_rel,s,0,rel,570.7142857142857,The teaching assistant who prepared the labs,1,352,EXP2
59fefba4120fb30001947d67,6,54,filler,-,-,-,676.0,The bike,1,341,EXP2
59fefba4120fb30001947d67,6,26,ss_rel,s,1,rel,445.6666666666667,The applicant who accepted the scholarship,1,341,EXP2
59fefba4120fb30001947d67,6,42,filler,-,-,-,530.0,The farmers,1,351,EXP2
59fefba4120fb30001947d67,6,57,filler,-,-,-,464.0,The wobbly leg,1,374,EXP2
59fefba4120fb30001947d67,6,22,ss_prep,s,1,prep,449.5,The composer of the modern opera,1,377,EXP2
59fefba4120fb30001947d67,6,49,filler,-,-,-,474.3333333333333,A quiet librarian,1,372,EXP2
59fefba4120fb30001947d67,6,18,ss_rel,s,1,rel,480.6666666666667,The courier who delivered the message,1,473,EXP2
59fefba4120fb30001947d67,6,43,filler,-,-,-,544.3333333333334,All the cats,1,322,EXP2
59fefba4120fb30001947d67,6,24,ps_rel,p,0,rel,436.8333333333333,The speakers who addressed the meeting,1,594,EXP2
59fefba4120fb30001947d67,6,37,filler,-,-,-,427.0,These hungry boys,1,300,EXP2
59fefba4120fb30001947d67,6,88,filler,-,-,-,463.5,Those shoes,1,384,EXP2
59fefba4120fb30001947d67,6,30,ss_prep,s,1,prep,431.8333333333333,The student in the Spanish class,1,362,EXP2
59fefba4120fb30001947d67,6,81,filler,-,-,-,585.0,These radios,1,382,EXP2
59fefba4120fb30001947d67,6,61,filler,-,-,-,484.3333333333333,A tight glove,1,391,EXP2
59fefba4120fb30001947d67,6,11,pp_prep,p,1,prep,491.375,The neutral zones around the Arcturian solar systems,1,330,EXP2
59fefba4120fb30001947d67,6,53,filler,-,-,-,541.3333333333334,The prickly thorns,1,586,EXP2
59fefba4120fb30001947d67,6,23,pp_rel,p,1,rel,469.57142857142856,The teachers who received the education certificates,1,373,EXP2
59fefba4120fb30001947d67,6,50,filler,-,-,-,559.5,The President,1,393,EXP2
59fefba4120fb30001947d67,6,67,filler,-,-,-,591.3333333333334,This short skirt,1,371,EXP2
59fefba4120fb30001947d67,6,29,sp_prep,s,0,prep,572.8333333333334,The demonstrator at the political rallies,1,453,EXP2
59fefba4120fb30001947d67,6,39,filler,-,-,-,535.0,Every child,1,311,EXP2
59fefba4120fb30001947d67,6,55,filler,-,-,-,529.0,Some chairs,1,368,EXP2
59fefba4120fb30001947d67,6,25,sp_rel,s,0,rel,399.14285714285717,The director who created the motion pictures,1,501,EXP2
59fefba4120fb30001947d67,6,79,filler,-,-,-,420.0,A closed drawer,1,392,EXP2
59fefba4120fb30001947d67,6,44,filler,-,-,-,467.3333333333333,This mad scientist,1,312,EXP2
59fefba4120fb30001947d67,6,28,ps_prep,p,0,prep,500.6666666666667,The laboratories with the analog computer,1,363,EXP2
59fefba4120fb30001947d67,6,75,filler,-,-,-,630.0,A train,1,321,EXP2
59fefba4120fb30001947d67,6,36,filler,-,-,-,469.6666666666667,The slimy frog,1,373,EXP2
5a01bff9ff266c0001d1f4f5,6,86,filler,-,-,-,346.6666666666667,That dull razor,1,761,EXP2
5a01bff9ff266c0001d1f4f5,6,60,filler,-,-,-,287.5,A purse,1,525,EXP2
5a01bff9ff266c0001d1f4f5,6,77,filler,-,-,-,247.5,An oven,1,520,EXP2
5a01bff9ff266c0001d1f4f5,6,40,filler,-,-,-,333.0,Those unlucky firemen,0,625,EXP2
5a01bff9ff266c0001d1f4f5,6,87,filler,-,-,-,512.0,Each fork,1,615,EXP2
5a01bff9ff266c0001d1f4f5,6,59,filler,-,-,-,304.0,These crooked prongs,1,620,EXP2
5a01bff9ff266c0001d1f4f5,6,34,filler,-,-,-,512.0,The dog,1,675,EXP2
5a01bff9ff266c0001d1f4f5,6,72,filler,-,-,-,312.0,A staircase,1,575,EXP2
5a01bff9ff266c0001d1f4f5,6,8,ps_rel,p,0,rel,248.16666666666666,The advisors who directed the student,1,800,EXP2
