,experiment,item_id,condition,sentence,expected,prediction,error,model
58,bock_cutting_1992_exp1,4,relthat_ps,the security forces that patrolled the manufacturing plant,VBP,VBP,False,16
59,bock_cutting_1992_exp1,4,relthat_pp,the security forces that patrolled the manufacturing plants,VBP,VBP,False,16
60,bock_cutting_1992_exp1,5,prep_ss,the confession of the famous television preacher,VBZ,VBZ,False,16
61,bock_cutting_1992_exp1,5,prep_sp,the confession of the famous television preachers,VBZ,VBZ,False,16
62,bock_cutting_1992_exp1,5,prep_ps,the confessions of the famous television preacher,VBP,VBP,False,16
63,bock_cutting_1992_exp1,5,prep_pp,the confessions of the famous television preachers,VBP,VBP,False,16
64,bock_cutting_1992_exp1,5,rel_ss,the confession that involved the television preacher,VBZ,VBZ,False,16
65,bock_cutting_1992_exp1,5,rel_sp,the confession that involved the television preachers,VBZ,VBZ,False,16
66,bock_cutting_1992_exp1,5,rel_ps,the confessions that involved the television preacher,VBP,VBP,False,16
67,bock_cutting_1992_exp1,5,rel_pp,the confessions that involved the television preachers,VBP,VBP,False,16
68,bock_cutting_1992_exp1,5,relthat_ss,the confession that involved the television preacher,VBZ,VBZ,False,16
69,bock_cutting_1992_exp1,5,relthat_sp,the confession that involved the television preachers,VBZ,VBZ,False,16
70,bock_cutting_1992_exp1,5,relthat_ps,the confessions that involved the television preacher,VBP,VBP,False,16
71,bock_cutting_1992_exp1,5,relthat_pp,the confessions that involved the television preachers,VBP,VBP,False,16
72,bock_cutting_1992_exp1,6,prep_ss,the charismatic leader of the left - wing dissident group,VBZ,VBZ,False,16
73,bock_cutting_1992_exp1,6,prep_sp,the charismatic leader of the left - wing dissident groups,VBZ,VBZ,False,16
74,bock_cutting_1992_exp1,6,prep_ps,the charismatic leaders of the left - wing dissident group,VBP,VBP,False,16
75,bock_cutting_1992_exp1,6,prep_pp,the charismatic leaders of the left - wing dissident groups,VBP,VBP,False,16
76,bock_cutting_1992_exp1,6,rel_ss,the charismatic leader who addressed the dissident group,VBZ,VBZ,False,16
77,bock_cutting_1992_exp1,6,rel_sp,the charismatic leader who addressed the dissident groups,VBZ,VBZ,False,16
78,bock_cutting_1992_exp1,6,rel_ps,the charismatic leaders who addressed the dissident group,VBP,VBP,False,16
79,bock_cutting_1992_exp1,6,rel_pp,the charismatic leaders who addressed the dissident groups,VBP,VBP,False,16
80,bock_cutting_1992_exp1,6,relthat_ss,the charismatic leader that addressed the dissident group,VBZ,VBZ,False,16
81,bock_cutting_1992_exp1,6,relthat_sp,the charismatic leader that addressed the dissident groups,VBZ,VBZ,False,16
82,bock_cutting_1992_exp1,6,relthat_ps,the charismatic leaders that addressed the dissident group,VBP,VBP,False,16
83,bock_cutting_1992_exp1,6,relthat_pp,the charismatic leaders that addressed the dissident groups,VBP,VBP,False,16
84,bock_cutting_1992_exp1,7,prep_ss,the advisor for the chemistry student,VBZ,VBZ,False,16
85,bock_cutting_1992_exp1,7,prep_sp,the advisor for the chemistry students,VBZ,VBZ,False,16
86,bock_cutting_1992_exp1,7,prep_ps,the advisors for the chemistry student,VBP,VBP,False,16
87,bock_cutting_1992_exp1,7,prep_pp,the advisors for the chemistry students,VBP,VBP,False,16
88,bock_cutting_1992_exp1,7,rel_ss,the advisor who directed the student,VBZ,VBZ,False,16
89,bock_cutting_1992_exp1,7,rel_sp,the advisor who directed the students,VBZ,VBZ,False,16
90,bock_cutting_1992_exp1,7,rel_ps,the advisors who directed the student,VBP,VBP,False,16
91,bock_cutting_1992_exp1,7,rel_pp,the advisors who directed the students,VBP,VBP,False,16
92,bock_cutting_1992_exp1,7,relthat_ss,the advisor that directed the student,VBZ,VBZ,False,16
93,bock_cutting_1992_exp1,7,relthat_sp,the advisor that directed the students,VBZ,VBZ,False,16
94,bock_cutting_1992_exp1,7,relthat_ps,the advisors that directed the student,VBP,VBP,False,16
95,bock_cutting_1992_exp1,7,relthat_pp,the advisors that directed the students,VBP,VBP,False,16
96,bock_cutting_1992_exp1,8,prep_ss,the superintendent of the technical school,VBZ,VBZ,False,16
97,bock_cutting_1992_exp1,8,prep_sp,the superintendent of the technical schools,VBZ,VBZ,False,16
98,bock_cutting_1992_exp1,8,prep_ps,the superintendents of the technical school,VBP,VBZ,True,16
99,bock_cutting_1992_exp1,8,prep_pp,the superintendents of the technical schools,VBP,VBP,False,16
100,bock_cutting_1992_exp1,8,rel_ss,the superintendent who inspected the school,VBZ,VBZ,False,16
101,bock_cutting_1992_exp1,8,rel_sp,the superintendent who inspected the schools,VBZ,VBP,True,16
102,bock_cutting_1992_exp1,8,rel_ps,the superintendents who inspected the school,VBP,VBZ,True,16
103,bock_cutting_1992_exp1,8,rel_pp,the superintendents who inspected the schools,VBP,VBP,False,16
104,bock_cutting_1992_exp1,8,relthat_ss,the superintendent that inspected the school,VBZ,VBZ,False,16
105,bock_cutting_1992_exp1,8,relthat_sp,the superintendent that inspected the schools,VBZ,VBP,True,16
106,bock_cutting_1992_exp1,8,relthat_ps,the superintendents that inspected the school,VBP,VBZ,True,16
107,bock_cutting_1992_exp1,8,relthat_pp,the superintendents that inspected the schools,VBP,VBP,False,16
108,bock_cutting_1992_exp1,9,prep_ss,the memo from the junior executive,VBZ,VBZ,False,16
109,bock_cutting_1992_exp1,9,prep_sp,the memo from the junior executives,VBZ,VBZ,False,16
110,bock_cutting_1992_exp1,9,prep_ps,the memos from the junior executive,VBP,VBZ,True,16
111,bock_cutting_1992_exp1,9,prep_pp,the memos from the junior executives,VBP,VBP,False,16
112,bock_cutting_1992_exp1,9,rel_ss,the memo that concerned the executive,VBZ,VBZ,False,16
113,bock_cutting_1992_exp1,9,rel_sp,the memo that concerned the executives,VBZ,VBP,True,16
114,bock_cutting_1992_exp1,9,rel_ps,the memos that concerned the executive,VBP,VBZ,True,16
115,bock_cutting_1992_exp1,9,rel_pp,the memos that concerned the executives,VBP,VBP,False,16
116,bock_cutting_1992_exp1,9,relthat_ss,the memo that concerned the executive,VBZ,VBZ,False,16
117,bock_cutting_1992_exp1,9,relthat_sp,the memo that concerned the executives,VBZ,VBP,True,16
118,bock_cutting_1992_exp1,9,relthat_ps,the memos that concerned the executive,VBP,VBZ,True,16
119,bock_cutting_1992_exp1,9,relthat_pp,the memos that concerned the executives,VBP,VBP,False,16
120,bock_cutting_1992_exp1,10,prep_ss,the neutral zone around the NNP solar system,VBZ,VBZ,False,16
121,bock_cutting_1992_exp1,10,prep_sp,the neutral zone around the JJ solar systems,VBZ,VBZ,False,16
122,bock_cutting_1992_exp1,10,prep_ps,the neutral zones around the NNP solar system,VBP,VBP,False,16
123,bock_cutting_1992_exp1,10,prep_pp,the neutral zones around the JJ solar systems,VBP,VBP,False,16
124,bock_cutting_1992_exp1,10,rel_ss,the neutral zone that split the NNP solar system,VBZ,VBZ,False,16
125,bock_cutting_1992_exp1,10,rel_sp,the neutral zone that split the JJ solar systems,VBZ,VBZ,False,16
126,bock_cutting_1992_exp1,10,rel_ps,the neutral zones that split the NNP solar system,VBP,VBP,False,16
127,bock_cutting_1992_exp1,10,rel_pp,the neutral zones that split the JJ solar systems,VBP,VBP,False,16
128,bock_cutting_1992_exp1,10,relthat_ss,the neutral zone that split the NNP solar system,VBZ,VBZ,False,16
129,bock_cutting_1992_exp1,10,relthat_sp,the neutral zone that split the JJ solar systems,VBZ,VBZ,False,16
130,bock_cutting_1992_exp1,10,relthat_ps,the neutral zones that split the NNP solar system,VBP,VBP,False,16
131,bock_cutting_1992_exp1,10,relthat_pp,the neutral zones that split the JJ solar systems,VBP,VBP,False,16
132,bock_cutting_1992_exp1,11,prep_ss,the traffic jam on the NNP street,VBZ,VBZ,False,16
133,bock_cutting_1992_exp1,11,prep_sp,the traffic jam on the NNP streets,VBZ,VBZ,False,16
134,bock_cutting_1992_exp1,11,prep_ps,the traffic jams on the NNP street,VBP,VBP,False,16
135,bock_cutting_1992_exp1,11,prep_pp,the traffic jams on the NNP streets,VBP,VBP,False,16
136,bock_cutting_1992_exp1,11,rel_ss,the traffic jam that obstructed the street,VBZ,VBZ,False,16
137,bock_cutting_1992_exp1,11,rel_sp,the traffic jam that obstructed the streets,VBZ,VBZ,False,16
138,bock_cutting_1992_exp1,11,rel_ps,the traffic jams that obstructed the street,VBP,VBP,False,16
139,bock_cutting_1992_exp1,11,rel_pp,the traffic jams that obstructed the streets,VBP,VBP,False,16
140,bock_cutting_1992_exp1,11,relthat_ss,the traffic jam that obstructed the street,VBZ,VBZ,False,16
141,bock_cutting_1992_exp1,11,relthat_sp,the traffic jam that obstructed the streets,VBZ,VBZ,False,16
142,bock_cutting_1992_exp1,11,relthat_ps,the traffic jams that obstructed the street,VBP,VBP,False,16
143,bock_cutting_1992_exp1,11,relthat_pp,the traffic jams that obstructed the streets,VBP,VBP,False,16
144,bock_cutting_1992_exp1,12,prep_ss,the office of the certified accountant,VBZ,VBZ,False,16
145,bock_cutting_1992_exp1,12,prep_sp,the office of the certified accountants,VBZ,VBZ,False,16
146,bock_cutting_1992_exp1,12,prep_ps,the offices of the certified accountant,VBP,VBP,False,16
147,bock_cutting_1992_exp1,12,prep_pp,the offices of the certified accountants,VBP,VBP,False,16
148,bock_cutting_1992_exp1,12,rel_ss,the office that belonged to the accountant,VBZ,VBZ,False,16
149,bock_cutting_1992_exp1,12,rel_sp,the office that belonged to the accountants,VBZ,VBZ,False,16
150,bock_cutting_1992_exp1,12,rel_ps,the offices that belonged to the accountant,VBP,VBP,False,16
151,bock_cutting_1992_exp1,12,rel_pp,the offices that belonged to the accountants,VBP,VBP,False,16
152,bock_cutting_1992_exp1,12,relthat_ss,the office that belonged to the accountant,VBZ,VBZ,False,16
153,bock_cutting_1992_exp1,12,relthat_sp,the office that belonged to the accountants,VBZ,VBZ,False,16
154,bock_cutting_1992_exp1,12,relthat_ps,the offices that belonged to the accountant,VBP,VBP,False,16
155,bock_cutting_1992_exp1,12,relthat_pp,the offices that belonged to the accountants,VBP,VBP,False,16
156,bock_cutting_1992_exp1,13,prep_ss,the rebel soldier in the furious battle,VBZ,VBZ,False,16
157,bock_cutting_1992_exp1,13,prep_sp,the rebel soldier in the furious battles,VBZ,VBZ,False,16
158,bock_cutting_1992_exp1,13,prep_ps,the rebel soldiers in the furious battle,VBP,VBP,False,16
159,bock_cutting_1992_exp1,13,prep_pp,the rebel soldiers in the furious battles,VBP,VBP,False,16
160,bock_cutting_1992_exp1,13,rel_ss,the rebel soldier who deserted the battle,VBZ,VBZ,False,16
161,bock_cutting_1992_exp1,13,rel_sp,the rebel soldier who deserted the battles,VBZ,VBZ,False,16
162,bock_cutting_1992_exp1,13,rel_ps,the rebel soldiers who deserted the battle,VBP,VBP,False,16
163,bock_cutting_1992_exp1,13,rel_pp,the rebel soldiers who deserted the battles,VBP,VBP,False,16
164,bock_cutting_1992_exp1,13,relthat_ss,the rebel soldier that deserted the battle,VBZ,VBZ,False,16
165,bock_cutting_1992_exp1,13,relthat_sp,the rebel soldier that deserted the battles,VBZ,VBZ,False,16
166,bock_cutting_1992_exp1,13,relthat_ps,the rebel soldiers that deserted the battle,VBP,VBP,False,16
167,bock_cutting_1992_exp1,13,relthat_pp,the rebel soldiers that deserted the battles,VBP,VBP,False,16
168,bock_cutting_1992_exp1,14,prep_ss,the actor in the blockbuster film,VBZ,VBZ,False,16
169,bock_cutting_1992_exp1,14,prep_sp,the actor in the blockbuster films,VBZ,VBZ,False,16
170,bock_cutting_1992_exp1,14,prep_ps,the actors in the blockbuster film,VBP,VBP,False,16
171,bock_cutting_1992_exp1,14,prep_pp,the actors in the blockbuster films,VBP,VBP,False,16
172,bock_cutting_1992_exp1,14,rel_ss,the actor who directed the film,VBZ,VBZ,False,16
173,bock_cutting_1992_exp1,14,rel_sp,the actor who directed the films,VBZ,VBZ,False,16
174,bock_cutting_1992_exp1,14,rel_ps,the actors who directed the film,VBP,VBP,False,16
175,bock_cutting_1992_exp1,14,rel_pp,the actors who directed the films,VBP,VBP,False,16
176,bock_cutting_1992_exp1,14,relthat_ss,the actor that directed the film,VBZ,VBZ,False,16
177,bock_cutting_1992_exp1,14,relthat_sp,the actor that directed the films,VBZ,VBZ,False,16
178,bock_cutting_1992_exp1,14,relthat_ps,the actors that directed the film,VBP,VBP,False,16
179,bock_cutting_1992_exp1,14,relthat_pp,the actors that directed the films,VBP,VBP,False,16
180,bock_cutting_1992_exp1,15,prep_ss,the consultant for the growing firm,VBZ,VBZ,False,16
181,bock_cutting_1992_exp1,15,prep_sp,the consultant for the growing firms,VBZ,VBZ,False,16
182,bock_cutting_1992_exp1,15,prep_ps,the consultants for the growing firm,VBP,VBP,False,16
183,bock_cutting_1992_exp1,15,prep_pp,the consultants for the growing firms,VBP,VBP,False,16
184,bock_cutting_1992_exp1,15,rel_ss,the consultant who advised the firm,VBZ,VBZ,False,16
185,bock_cutting_1992_exp1,15,rel_sp,the consultant who advised the firms,VBZ,VBZ,False,16
186,bock_cutting_1992_exp1,15,rel_ps,the consultants who advised the firm,VBP,VBP,False,16
187,bock_cutting_1992_exp1,15,rel_pp,the consultants who advised the firms,VBP,VBP,False,16
188,bock_cutting_1992_exp1,15,relthat_ss,the consultant that advised the firm,VBZ,VBZ,False,16
189,bock_cutting_1992_exp1,15,relthat_sp,the consultant that advised the firms,VBZ,VBZ,False,16
190,bock_cutting_1992_exp1,15,relthat_ps,the consultants that advised the firm,VBP,VBP,False,16
191,bock_cutting_1992_exp1,15,relthat_pp,the consultants that advised the firms,VBP,VBP,False,16
192,bock_cutting_1992_exp1,16,prep_ss,the teaching assistant for the physics lab,VBZ,VBZ,False,16
193,bock_cutting_1992_exp1,16,prep_sp,the teaching assistant for the physics labs,VBZ,VBZ,False,16
194,bock_cutting_1992_exp1,16,prep_ps,the teaching assistants for the physics lab,VBP,VBP,False,16
195,bock_cutting_1992_exp1,16,prep_pp,the teaching assistants for the physics labs,VBP,VBP,False,16
196,bock_cutting_1992_exp1,16,rel_ss,the teaching assistant who prepared the lab,VBZ,VBZ,False,16
197,bock_cutting_1992_exp1,16,rel_sp,the teaching assistant who prepared the labs,VBZ,VBZ,False,16
198,bock_cutting_1992_exp1,16,rel_ps,the teaching assistants who prepared the lab,VBP,VBP,False,16
199,bock_cutting_1992_exp1,16,rel_pp,the teaching assistants who prepared the labs,VBP,VBP,False,16
200,bock_cutting_1992_exp1,16,relthat_ss,the teaching assistant that prepared the lab,VBZ,VBZ,False,16
201,bock_cutting_1992_exp1,16,relthat_sp,the teaching assistant that prepared the labs,VBZ,VBP,True,16
202,bock_cutting_1992_exp1,16,relthat_ps,the teaching assistants that prepared the lab,VBP,VBZ,True,16
203,bock_cutting_1992_exp1,16,relthat_pp,the teaching assistants that prepared the labs,VBP,VBP,False,16
204,bock_cutting_1992_exp1,17,prep_ss,the courier with the diplomat 's message,VBZ,VBZ,False,16
205,bock_cutting_1992_exp1,17,prep_sp,the courier with the diplomat 's messages,VBZ,VBZ,False,16
206,bock_cutting_1992_exp1,17,prep_ps,the NNS with the diplomat 's message,VBP,VBZ,True,16
207,bock_cutting_1992_exp1,17,prep_pp,the NNS with the diplomat 's messages,VBP,VBP,False,16
208,bock_cutting_1992_exp1,17,rel_ss,the courier who delivered the message,VBZ,VBZ,False,16
209,bock_cutting_1992_exp1,17,rel_sp,the courier who delivered the messages,VBZ,VBP,True,16
210,bock_cutting_1992_exp1,17,rel_ps,the NNS who delivered the message,VBP,VBZ,True,16
211,bock_cutting_1992_exp1,17,rel_pp,the NNS who delivered the messages,VBP,VBP,False,16
212,bock_cutting_1992_exp1,17,relthat_ss,the courier that delivered the message,VBZ,VBZ,False,16
213,bock_cutting_1992_exp1,17,relthat_sp,the courier that delivered the messages,VBZ,VBP,True,16
214,bock_cutting_1992_exp1,17,relthat_ps,the NNS that delivered the message,VBP,VBZ,True,16
215,bock_cutting_1992_exp1,17,relthat_pp,the NNS that delivered the messages,VBP,VBP,False,16
216,bock_cutting_1992_exp1,18,prep_ss,the star of the broadway musical,VBZ,VBZ,False,16
217,bock_cutting_1992_exp1,18,prep_sp,the star of the broadway musicals,VBZ,VBZ,False,16
218,bock_cutting_1992_exp1,18,prep_ps,the stars of the broadway musical,VBP,VBP,False,16
219,bock_cutting_1992_exp1,18,prep_pp,the stars of the broadway musicals,VBP,VBP,False,16
220,bock_cutting_1992_exp1,18,rel_ss,the star who revived the musical,VBZ,VBZ,False,16
221,bock_cutting_1992_exp1,18,rel_sp,the star who revived the musicals,VBZ,VBZ,False,16
222,bock_cutting_1992_exp1,18,rel_ps,the stars who revived the musical,VBP,VBP,False,16
223,bock_cutting_1992_exp1,18,rel_pp,the stars who revived the musicals,VBP,VBP,False,16
224,bock_cutting_1992_exp1,18,relthat_ss,the star that revived the musical,VBZ,VBZ,False,16
225,bock_cutting_1992_exp1,18,relthat_sp,the star that revived the musicals,VBZ,VBZ,False,16
226,bock_cutting_1992_exp1,18,relthat_ps,the stars that revived the musical,VBP,VBP,False,16
227,bock_cutting_1992_exp1,18,relthat_pp,the stars that revived the musicals,VBP,VBP,False,16
228,bock_cutting_1992_exp1,19,prep_ss,the corporation with the banking monopoly,VBZ,VBZ,False,16
229,bock_cutting_1992_exp1,19,prep_sp,the corporation with the banking monopolies,VBZ,VBZ,False,16
230,bock_cutting_1992_exp1,19,prep_ps,the corporations with the banking monopoly,VBP,VBP,False,16
231,bock_cutting_1992_exp1,19,prep_pp,the corporations with the banking monopolies,VBP,VBP,False,16
232,bock_cutting_1992_exp1,19,rel_ss,the corporation that dissolved the monopoly,VBZ,VBZ,False,16
233,bock_cutting_1992_exp1,19,rel_sp,the corporation that dissolved the monopolies,VBZ,VBZ,False,16
234,bock_cutting_1992_exp1,19,rel_ps,the corporations that dissolved the monopoly,VBP,VBP,False,16
235,bock_cutting_1992_exp1,19,rel_pp,the corporations that dissolved the monopolies,VBP,VBP,False,16
236,bock_cutting_1992_exp1,19,relthat_ss,the corporation that dissolved the monopoly,VBZ,VBZ,False,16
237,bock_cutting_1992_exp1,19,relthat_sp,the corporation that dissolved the monopolies,VBZ,VBZ,False,16
238,bock_cutting_1992_exp1,19,relthat_ps,the corporations that dissolved the monopoly,VBP,VBP,False,16
239,bock_cutting_1992_exp1,19,relthat_pp,the corporations that dissolved the monopolies,VBP,VBP,False,16
240,bock_cutting_1992_exp1,20,prep_ss,the picture of the prominent politician,VBZ,VBZ,False,16
